barcode,product_name,ingredients,image_url
3610340010279,Elseve Re-Nutrition Shampooing soin,"AQUA / WATER, SODIUM LAURETH SULFATE, DIMETHICONE, SODIUM CHLORIDE, COCO-BETAINE, GLYCOL DISTEARATE, CI 15985 / YELLOW 6, CI 19140 / YELLOW 5, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, COCAMIDE MIPA, SODIUM BENZOATE, SODIUM COCOATE, SODIUM HYDROXIDE, ARGININE, SALICYLIC ACID, BENZYL ALCOHOL, LINALOOL, CARBOMER, BUTYLPHENYL METHYLPROPIONAL, METHYL COCOATE, CITRIC ACID, COUMARIN, HEXYLENE GLYCOL, HEXYL CINNAMAL, GLYCERYL LINOLEATE, ROYAL JELLY, GLYCERYL OLEATE, GLYCERYL LINOLENATE, PARFUM / FRAGRANCE. (F.I.L C46268/1)",
3610340011658,Braids'n Weaves S.O.S Hairline,"AQUA / WATER, GLYCERIN, POLYSORBATE 20, ARGININE, PPG-5-CETETH-20, CITRIC ACID, PHENOXYETHANOL, PARFUM / FRAGRANCE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LINALOOL, CHLORHEXIDINE DIHYDROCHLORIDE, HEXYL CINNAMAL, 2-OLEAMIDO-1,3-OCTADECANEDIOL, SIMMONDSIA CHINENSIS OIL / JOJOBA SEED OIL, ALPHA-ISOMETHYL IONONE, BENZYL ALCOHOL, COUMARIN, CITRONELLOL, LIMONENE, CI 19140 / YELLOW 5, MENTHA PIPERITA EXTRACT / PEPPERMINT LEAF EXTRACT, CI 14700 / RED 4, CI 17200 / RED 33, CI 42090 / BLUE 1. (F.I.L. D159160/1)",
3610340012969,AMLA Legend Oil of 7 Wonders Rejuvenating Oil,"CYCLOPENTASILOXANE, DIMETHICONE, CAPRYLIC/CAPRIC TRIGLYCERIDE, PARFUM/FRAGRANCE, BENZYL SALICYLATE, BENZYL ALCOHOL, HEXYL CINNAMAL, PHYLLANTHUS EMBLICA FRUIT EXTRACT, CARROT OIL/BETA-CAROTENE, LIMONENE. (F.I.L. D161738/2).",
3610340022586,Elseve Huile Extraordinaire Shampooing nutrition,"1123304 D - INGREDIENTS : AQUA / WATER, SODIUM LAURETH SULFATE, COCO-BETAINE, LAURETH-5 CARBOXYLIC ACID, COCAMIDE MIPA, SODIUM CHLORIDE, CI 19140 / YELLOW 5, CHAMOMILLA RECUTITA EXTRACT / MATRICARIA FLOWER EXTRACT, COCOS NUCIFERA OIL / COCONUT OIL, SODIUM BENZOATE, SODIUM HYDROXIDE, SODIUM COCOATE, PEG-55 PROPYLENE GLYCOL OLEATE, PEG-60 HYDROGENATED CASTOR OIL, POLYQUATERNIUM-10, SALICYLIC ACID, HELIANTHUS ANNUUS SEED OIL / SUNFLOWER SEED OIL, XYLOSE, NELUMBIUM SPECIOSUM EXTRACT / NELUMBIUM SPECIOSUM FLOWER EXTRACT, LINUM USITATISSIMUM FLOWER EXTRACT, ISOSTEARYL NEOPENTANOATE, AMODIMETHICONE, PROPYLENE GLYCOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CARAMEL, GARDENIA TAHITENSIS FLOWER EXTRACT, ROSA CANINA FLOWER EXTRACT, BISABOLOL, METHYL COCOATE, CITRIC ACID, HEXYLENE GLYCOL, GLYCINE SOJA OIL / SOYBEAN OIL, PARFUM / FRAGRANCE. (F.I.L. C165637/4).",
3612060006594,Diamant eau de toilette,"alcohol denat. (sd alcohol 39C), aqua (water), parfum (fragrance), butylphenyl methylpropional, linalool, limonene, hydroxycitronellal, citronellol, hexyl cinnamal, coumarin, hydroxyisohexyl 3-cyclohexene carboxaldehyde, alpha-isomethyl ionone, citral, benzyl salicylate.",
3612060006716,Beau gosse eau de toilette,"alcohol denat. (sd alcohol 39c), aqua (water), parfum (fragrance), limonene, linalool, benzyl benzoate, butylphenyl methylpropional, alpha isomethyl ionone, geraniol, citronellol, citral, eugenol, ethylhexyl methoxycinnamate, butyl methoxydibenzoylmethane, ethylhexyl salicylate, tetrasodium edta, b.h.t.",
3612060006778,Suivez-moi eau de toilette,"alcohol denat. (SD alcohol 39C), aqua (water), parfum (fragrance), butylphenyl methylpropional, coumarin, linalool, alpha-isomethyl ionone, hydrxyisohexyl 3-cyclohexene carboxaldehyde, limonene, anise alcohol, benzyl alcohol, cinnamal, citronellol.",
3612060006785,Concerto eau de toilette,"alcohol denat. (SD alcohol 39C), aqua (water), parfum (fragrance), limonene, linalool, butylphenyl methylpropional, coumarin, citronellol, citral, geraniol.",
3612060006907,Eau de toilette Vrai,"alcohol denat. (sd alcohol 39c), aqua (water), parfum (fragrance), limonene, linalool, alpha-isomethyl ionone, citral, benzyl salicylate, eugenol, geraniol.",
3612060009335,Fleur d'oranger eau de toilette,"alcohol denat. (SD alcohol 39C), aqua (water), parfum (fragrance), linalool, limonene, hydroxycitronellal, geraniol, hydroxyisohexyl 3-cyclohexene carboxaldehyde, citronellol, citral, farnesol, benzyl benzoate.",
3612060101992,Homme élégant eau de toilette,"alcohol denat.(SD alcohol 39C), aqua (water), parfum (fragrance), limonene, linalool, alpha-isomethyl ionone, coumarin, citronellol, butylphenyl methylpropional, citral, geraniol.",
3612060102579,Olive elixir absolu visage à l'huile d'olive bio,"helianthus annuus seed oil, jasminum officinale flower extract, Olea europaea fruit oil*, prunus amygdalus dulcis oil, simmondsia chinensis seed oil, prunus armeniaca kernel oil, argania spinosa kernel oil, parfum (fragrance), tocopheryl acetate, limonene, linalool, geraniol, citronellol, citral. *ingrédient issu de l'agriculture biologique.",
3612060104597,Reine des coeurs eau de toilette,"alcohol denat. (sd alcohol 39C), aqua (water), parfum (fragrance), linalool, limonene, citronellol, alpha-isomethyl ionone, coumarin, citral, geraniol.",
3612060119065,Lune de miel eau de toilette,"alcohol denat. (sd alcohol 39c), aqua (water), parfum (fragrance), butylphenyl methylpropional, hydroxyhexyl 3-cyclohexene carboxaldehyde, farnesol.",
3612060123307,L'eau des fées,"alcohol denat. (sd alcohol 39c), aqua (water), parfum (fragrance), butylphenyl methylpropional, limonene, citral, citronellol.",
3612060123321,L'eau des aventuriers,"alcohol denat. (sd alcohol 39c), aqua (water), parfum (fragrance), benzyl benzoate, limonene, hydroxyisohexyl 3-cyclohexene carboxaldehyde, linalool, hydroxycitronellal, geraniol, citronellol, citral, eugenol.",
3614220020501,#Generation Shower Cream Hydrating Juicy Cherry scent,"AQUA/WATER/EAU, SODIUM LAURETH SULFATE, DISODIUM LAURETH SULFOSUCCINATE, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, GLYCERIN, PARFUM/FRAGRANCE, PHENOXYETHANOL, SODIUM BENZOATE, STYRENE/ACRYLATES COPOLYMER, CITRIC ACID, DISODIUM EDTA, PEG-150 PENTAERYTHRITYL TETRASTEARATE, LIMONENE, POLYQUATERNIUM-7, LINALOOL, BENZYL SALICYLATE, BUTYLPHENYL METHYLPROPIONAL, HEXYL CINNAMAL, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, CITRONELLOL, HYDROXYCITRONELLAL, ALPHA-ISOMETHYL IONONE, SODIUM LAURYL SULFATE, BHT, FC&C RED NO.4 (CI 14700), D&C RED NO.33 (CI 17200), FD&C YELLOW NO.5 (CI 19140)",http://en.openbeautyfacts.org/images/products/361/422/002/0501/front.5.400.jpg
3614220274201,Lancaster Tan Maximizer,"water, ethylexyl palimitate, iostereayl neopentanoate, glycerin, cetearyl alcohol, propylelene glycol, steraric acid, dimethicone, alcohol; alpha-isomethyl ionone, angelica archangelica root extract, ascorabic acid, ascorbyl palmitate, benzyl alcohol, benzyl benzoate, bht, bisabolol, butylphenyl methylpropional, caffeine, camellia sinensis leaf extract, caprylyl glycol, carbomer, cinnamal, citric acid, citronellol, citrus aurantium, amara (bitter orange) peel extract, coffea arabica (coffee) seed extract, cyclohexasiloxane, cyclopentasiloxane, disodium edta, echinacea purpurea extract, farnesol, geraniol, glyceryl stearate, glycine, hydrolyzed citrus aurantium dilcis fruit extract, hydroxycitronellal, lecithin, linalool, magnesium aluminium silicate, maltodextrin, mauritia flexuosa fruit oil, malmitic acid, panthenol, pantolactone, PEG-100 stearate, PEG-8, pongamia pinnata seed extract, sclerotium gum, soiu lactate methylsilanol, tocopherol, tromethanmine, xantham gum, chlorphenesin, phenoxyethanol, salicyclic acid, sorbic acid, fragance ",
3614221653814,Adidas climacool body hair face,"AQUA/WATER/EAU, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, ACRYLATES COPOLYMER, PARFUM/FRAGRANCE, SODIUM CHLORIDE, SODIUM HYDROXIDE, CITRIC ACID, SODIUM BENZOATE, DISODIUM EDTA, ETHYLHEXYL METHOXYCINNAMATE, PEG-150 PENTAERYTHRITYL TETRASTEARATE, POLYURETHANE CROSSPOLYMER-2, HEXYL CINNAMAL, MAGNESIUM NITRATE, PEG-6 CAPRYLIC/CAPRIC GLYCERIDES, POLYQUATERNIUM-7, BENZYL SALICYLATE, BUTYL METHOXYDIBENZOYLMETHANE, ETHYLHEXYL SALICYLATE, UREA, LIMONENE, LINALOOL, ACRYLAMIDOPROPYLTRIMONIUM, CHLORIDE/ACRYLAMIDE COPOLYMER, METHYLISOTHIAZOLINONE, METHYLCHLOROISOTHIAZOLINONE, XANTHAN GUM, CHLORHEXIDINE DIGLUCONATE, MAGNESIUM CHLORIDE, BHT, EXT. D1C VIOLET NO. 2 (CI 60730), FD&C BLUE NO.1 (CI 42090)",http://en.openbeautyfacts.org/images/products/361/422/165/3814/front.7.400.jpg
3660005020983,Riche Crème Baume Régénérant Nutrition Intense,"AQUA, GLYCERIN, METHYLPROPANEDIOL, ISOPROPYLPALMITATE, COCOS NUCIFERA OIL, BRASSICA CAMPESTRIS SEED OIL, MACADAMIA TERNIFOLIA SEED OIL, HELIANTHUS ANNUUS SEED OIL, MYRISTYL MYRISTATE, PEG-100 STEARATE, GLYCERYL STEARATE, STEARIC ACID, CETYL ALCOHOL, SIMMONDSIA CHINENSIS SEED OIL, CENTAUREA CYANUS FLOWER WATER, BUTYROSPERMUM PARKII BUTTER, LECITHIN, GLYCERYL STEARATE SE, APHLOIA THEIFORMIS LEAF  EXTRACT, HYDROXYETHYL ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER, SESAMUM INDICUM SEED OIL, PARFUM, OLEA EUROPAEA FRUIT OIL, ZEA MAYS GERM OIL, RICINUS COMMUNIS SEED OIL, PRUNUS AMYGDALUS DULCIS OIL, CORYLUS AVELLANA SEED OIL, CARTHAMUS TINCTORIUS SEED OIL, XANTHAN GUM, SORBIC ACID, TOCOPHERYL ACETATE, GOSSYPIUM HERBACEUM SEED OIL, PISTACIA VERA SEED OIL, PERSEA GRATISSIMA OIL, ORYZA SATIVA GERM OIL, ORBIGNYA OLEIFERA SEED OIL, MANGIFERA INDICA SEED OIL, CAMELLIA OLEIFERA SEED OIL, JUGLANS REGIA SEED OIL, PRUNUS ARMENIACA KERNEL OIL, PRUNUS PERSICA KERNEL OIL, BHT, SORBITAN ISOSTEARATE, POLYSORBATE 60, SILYBUM MARIANUM SEED OIL, ROSA CANINA FRUIT OIL, OENOTHERA BIENNIS SEED EXTRACT, LIMNANTHES ALBA SEED OIL, CARAPA GUAIANENSIS SEED OIL, CAME, LINA SATIVA SEED OIL, ARGANIA SPINOSA KERNEL OIL, TETRASODIUM EDTA, ROSA DAMASCENA EXTRACT, SODIUM BENZOATE, SODIUM HYDROXIDE, POTASSIUM SORBATE, CITRIC ACID, CITRONELLOL, ALCOHOL, TOCOPHEROL.",
3660005024851,Baume d'argan nourrissant,AQUA/WATER/EAU • GLYCERIN • BUTYLENE GLYCOL • PROPYLENE GLYCOL • SQUALANE • ETHYLHEXYL COCOATE • COCO-CAPRYLATE/CAPRATE • CETYL PALMITATE • ARGANIA SPINOSA KERNEL OIL • ROSA DAMASCENA FLOWER WATER • SODIUM CETEARYL SULFATE • BUTYROSPERMUM PARKII (SHEA) BUTTER • ALCOHOL • PEG-100 STEARATE • CARBOMER • PARFUM/FRAGRANCE • METHYLPARABEN • GLYCERYL STEARATE • XANTHAN GUM • TOCOPHERYL ACETATE • ALLANTOIN • SODIUM HYDROXIDE • ETHYLPARABEN • PROPYLPARABEN • TETRASODIUM EDTA • LINALOOL • LIMONENE • GERANIOL • CITRUS AURANTIUM AMARA (BITTER ORANGE) FLOWER OIL.,http://en.openbeautyfacts.org/images/products/366/000/502/4851/front.8.400.jpg
3660005057231,"Tradition de Hammam, Baume nourrisant à l'huile d'argan bio du Maroc et à l'huile essentielle bio de fleur d'oranger","AQUA, GLYCERIN, BUTYLENE GLYCOL, PROPYLENE GLYCOL, SQUALANE, ETHYLHEXYL COCOATE, COCO-CAPRYLATE/CAPRATE, CETYL PALMITATE, ARGANIA SPINOSA KERNEL OIL, ROSA DAMASCENA FLOWER WATER, SODIUM CETEARYL SULFATE, BUTYROSPERMUM PARKII BUTTER, ALCOHOL, PEG-100 STEARATE, CARBOMER, PARFUM, METHYLPARABEN, GLYCERYL STEARATE, XANTHAN GUM, TOCOPHERYL ACETATE, ALLANTOIN, SODIUM HYDROXIDE, ETHYLPARABEN, POLYPARABEN, TETRASODIUM EDTA, LINALOOL, LIMONENE, GERANIOL, CITRUS AURANTIUM AMARA FLOWER OIL.",
3660005078328,Fruits noirs crème mains,"Aqua/Water/Eau, Methylpropanediol, Glycerin, Glyceryl stearate citrate, Isopropyl palmitate, Caprylic/Capric triglyceride, Stearyl alcohol, Cetyl alcohol, Centaurea cyanus flower water, Dimethicone, Prunus amygdalus dulcis (sweet almond) oil, Phenoxyeethanol, Parfum/Frangance, Carbomer, Sodium hydroxide, Tetrasodium edta, Limonene, Sodium benzoate, Potassium sorbate, Citric acid.",http://en.openbeautyfacts.org/images/products/366/000/507/8328/front.7.400.jpg
3660005123165,Gel à raser,"eau, palmitic acid, sorbitol, triethanolamine, propylen glycol, stearic acid, isopentane, parfum, steareth-2, isobutane, phenoxyethanol, hydroxyethylcellulose, hydropropylcellulose, aloe batrbadensis leaf juice powder, rutin, ci42090 (blue 1)",
3660005138602,Lait corps parfumé Orange confite & Amande,"AQUA/WATER/EAU, METHYLPROPANEDIOL, GLYCERIN, ISOPROPYPALMITATE, GLYCERYL STEARATE CITRATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, STEARYL ALCOHOL, CETYL ALCOHOL, CENTAUREA, CYANUS FLOWER WATER, DIMETHICONE, PRUNUS AMYGDALUS DULClS (SWEET ALMOND) OIL, PHENOXYETHANOL, PARFUM/FRAGRANCE,  CARBOMER, LIMONENE, TETRASODIUM EDTA, SODIUM BENZOATE, POTASSIUM SORBATE, CITRIC ACID.",
3660005217468,Shampooing soin Lissage Graines de Gombo,AQUA/WATER/EAU • AMMONIUM LAURYL SULFATE • COCAMIDOPROPYL BETAINE • POLYACRYLATE-1 CROSSPOLYMER • HYDROLYZED HIBISCUS ESCULENTUS EXTRACT • COCO-GLUCOSIDE • GLYCERYL OLEATE • SODIUM BENZOATE • PARFUM/FRAGRANCE • GLYCOL DISTEARATE • CITRIC ACID • PANTHENOL • POLYQUATERNIUM-10 • GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE • SODIUM CHLORIDE • GLYCERYL STEARATE • SALICYLIC ACID • PHENOXYETHANOL •   LACTIC ACID • GLYCERIN • BENZOIC ACID • TOCOPHEROL • HYDROGENATED PALM GLYCERIDES CITRATE • BENZALKONIUM CHLORIDE,
3660005238234,Shampooing brillance,"Aqua, Sodium Laureth Sulfate, Cocamidopropyl Betaine, Glycerin, PEG-7 Glyceryl Cocoate, Sodium Chloride, Sodium Benzoate, Citric Acid, Parfum, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Salicylic Acid, Citrus Medica Limonum Juice, Tocopherol.",http://en.openbeautyfacts.org/images/products/366/000/523/8234/front.7.400.jpg
3660005240718,Crème mains Cacao & Orange Yves Rocher,"Aqua/Water/Eau, Methylpropanediol, Caprylic/Carpic triglyceride, Urea, Myristyl myristate, Dimethicone, Brassica campestris (rapeseed) seed oil, Glyceryl stearate, Peg -100 stearate, Centaurea cyanus flower water, Stearic acid, Phenoxyethanol, Cetyl alcohol, Stearyl alcohol, Parfum/Fragance, Limonene, Tocopheryl acetate, Allantoin, Acrylates/C10-30, Akryl acrylate crosspolymer, Bht, Tetrasodium edta, Sodium benzoate, Sodium hydroxide, Potassium sorbate, Citric acid, Tocopherol, Linalool.",
3660005253794,Нежный шампунь с гамамелисом,"AQUA, AMMONIUM LAURYL SULFATE, GLYCERIN, DECYL GLUCOSIDE, COCAMIDOPROPYL BETAINE, HAMAMELIS VIRGINIANA LEAF EXTRACT, CAPRYLYL/CAPRYL GLUCOSIDE, PARFUM, COCO-GLUCOSIDE, GLYCERYL OLEATE, SODIUM CHLORIDE, SODIUM BENZOATE, CITRIC ACID, ALCOHOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, SALICYLIC ACID",
3660005275819,Zéro défaut Teint crème confort rosé 100,"aqua / water / eau, ethylhexyl cocoate, dimethicone, dicaprylyl carbonate, lauryl peg/ppg-18/18 methicone, propylene glycol, polymethyl methacrylate, methylpropanediol, sodium chloride, trisiloxane, lecithin, aluminium starch octenylsuccinate, stearalkonium hectorite, simmondsia chinensis (jojoba) seed oil, phenoxyethanol, hydrogenated vegetable oil, parfum / fragrance, tocopherol, tetrasodium edta, glycin soja (soybean) oil, rosa damascena extract, alcohol.",
3660005289595,Mangue coriandre - bain douche énergie,"Aqua/water/eau, ammonium lauryl sulfate, decyl glucoside, aloe barbadensis leaf juice, parfum/fragrance, cocamidopropyl betaine, citric acid, sodium benzoate, sodium chloride, glycerin, cocamide mipa, tetrasodium EDTA,  limonene, salicylic acid, methylpropanediol, mangifera indica (mango) fruit extract, denatonium benzoate, CI 14700 (red 4), CI 15985 (yellow 6), CI 19140 (yellow 5).",
3660005299761,Vanille bourbon - bain douche sensuel,"Aqua/water/eau, ammonium lauryl sulfate, lauryl glucoside, parfum/fragrance, cocamide mipa, aloe barbadensis leaf juice, cocamidopropyl betaine, citric acid, sodium benzoate, tetrasodium EDTA, glycerin, polyquaternium-7, sodium chloride, salicylic acid, amyl cinnamal, methylpropanediol, hexyl cinnamal, limonene, vanilla planifolia fruit extract, potassium sorbate, CI 15985 (yellow 6), CI 42090 (Blue 1).",
3660005315799,Гель для душа и ванны &quot;Манго & кориандр&quot;,"Aqua, ammonium lauryl sulfate, decyl glucoside, aloe barbadensis leaf juice, parfum/fragrance, cocamidopropyl betaine, citric acid, sodium benzoate, sodium chloride, glycerin, cocamide mipa, tetrasodium EDTA, limonene, salicylic acid, methylpropanediol, mangifera indica (mango) fruit extract, denatonium benzoate, CI 14700 (red 4), CI 15985 (yellow 6), CI 19140 (yellow 5).",
3660005351827,Ensoleillant hydratant hâle progressif visage,"Aqua, propylene glycol, ethylhexyl cocoate, isononyl isononanoate, glycerin, dimethicone, butylene glycol, dihydroxyacetone, cetyl alcohol, methyl glucose sesquistearate, cocos nucifera oil, glyceryl stearate, vitis vinifera seed oil, dicaprylyl maleate, PEG-100 stearate, cyclopentasiloxane, parfum, paraffinum liquidum, xanthan gum, sodium metabisulfite, methylparaben, cera microcristallina, paraffin, dimethiconol, carbomer, limonene, tocopheryl acetate, sorbic acid, retinyl palmitate, panthenol, mica, ethylparaben, BHT, gardenia tahitensis flower extract, benzyl salicylate, sodium hydroxide, hexyl cinnamal, coumarin, magnesium stearate, alpha-isomethyl ionone, CI 77491, CI 77891.",
3660005367316,Bleu végétal,"Aqua/water/eau, ammonium lauryl sulfate, decyl glucoside, centaurea cyanus flower water, citric acid, cocamidopropyl betaine, parfum/fragrance, sodium benzoate, cocamide mipa, tetrasodium EDTA, sodium chloride, salicylic acid, BHT, potassium sorbate.",
3660005427256,Crème lavante Low Shampoo,"AQUA/WATER/EAU, STEARYL ALCOHOL, CETYL ALCOHOL, LAURYL GLUCOSIDE, BEHENTRIMONIUM CHLORIDE, CRATAEGUS MONOGYNA FLOWER EXTRACT, ISOPROPYL ALCOHOL, GLYCERIN, SODIUM BENZOATE, CITRIC ACID, PANTHENOL, PARFUM/FRAGRANCE, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, ETHYLHEXYL SALICYLATE, TOCOPHEROL, GLYCERINE SOJA (SOYBEAN) OIL, POTASSIUM SORBATE.",
3660005452944,2 X Yves Rocher Hydra Vegetal Intense Hydrating Mask 2.5 FL Oz,"Aqua/Water/Eau, Methylpropanediol, Glycerin, Peg-7 Glyceryl Cocoate, Hydroxyethyl Acrylate/sodium Acryloyldimethyl Taurate Copolymer, Caprylic/capric Triglyceride, Anthemis Nobilis Flower Water, Tapioca Starch, Dimethicone, Cetearyl Alcohol, Phenoxyethanol, Stearic Acid, Ethylhexylglycerin, Parfum/Fragrance, Ceteareth-33, Dimethiconol, Panthenol, Agave Tequilana Leaf Extract, Acer Saccharum (Sugar Maple) Extract, Sorbitan Isostearate, Polysorbate 60, Xanthan Gum, Tetrasodium Edta, Sodium Benzoate, Citric Acid, Sodium Hydroxide, Potassium Sorbate, Tocopherol.",
3660005559698,Crème mains et ongles sublimatrice,"Aqua/Water/Eau, Methylpropanediol, Glycerin, Brassica Campestris Seed Oil, Cetearyl Alcohol, Coco-Caprylate / Caprate, Butyrospermum Parkii Butter, Caprylic / Capric Triglyceride, Glyceryl Stearate, Stearyl Alcohol, Stearic Acid, Ceteareth-33, Carbomer, Ethylhexylglycerin, Parfum/Fragrance, Potassium Hydroxide, Alcohol, Allantoin, Salicylic Acid, Sorbic Acid, Tocopheryl Acetate, Xanthan Gum, Maltodextrin, Tetrasodium Edta, Limonene, Rosa Damascena Flower Extract, Linalool, Arnica Chamissonis Flower Extract, Tocopherol, CI 15985 (Yellow 6)",
3660005643427,Nutrition 3 en 1,"AQUA, ETHYLHEXYL STEARATE, CAPRYLIC/  CAPRIC TRIGLYCERIDE, GLYCERIN, COCOS NUCIFERA (COCONUT) OIL, DIMËTHICONE,BUTYROSPERMUM PARKII (SHEA) BUTTER, GLYCERYIL STEARATE SE, MACADANIA INTERGRIFOLIA SEED OIL, OLUS OIL, SORBITAN STEARATE, CENTAUREA CYANUS FLOWER WATER, METHYLPROPANEDIOL, SODIUM CETEARYL SULFATE, PARFUM/FRAGRANCE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, AVENA SATIVA, KERNEL EXTRACT, XANTHAN GUM, HYDROGENATED VEGETABLE OIL, ALCOHOL, POTASSIUM SORBATE, TOCOPHERYL ACETATE, SODIUM BENZOATE, SALICYLIC ACID, CANDELILLA CERAIEUPHORBIA CERIFERA, WAX/CIRE DE CANDELILLA, CITRIC ACID           ",
3660005663180,Lait parfumé So Elixir,"AQUA/WATER/EAU, GLYCERIN, COCO-CAPRYLATE/CAPRATE, STEARYL ALCOHOL, POLYGLYCERYL-3 DICITRATE/STEARATE, PARFUM/FRAGRANCE, CENTAUREA CYANUS FLOWER WATER, PRUNUS AMYGDALUS DULCIS (SVEET ALMOND) OIL, DIMETHICONE, BUTYROSPERMUM PARKII (SHEA) BUTTER, ETHYLHEXYL-GLYCERIN, CARBOMER, SODIUM BENZOATE, XANTHAN GUM, BHT, LIMONENE, CITRIC ACID, BENZYL ALCOHOL, GERANIOL, POTASSIUM SORBATE, TOCOPHEROL.",
3660005734934,Bain Douche Poire & Cacao,"AQUA/WATER/EAU, AMMONIUM LAURYL SULFATE, DECYL GLUCOSIDE, CENTAUREA CYANUS FLOWER WATER, PARFUM/FRAGRANCE - COCAMIDE MIPA, COCAMIDOPROPYL BÉTAÏNE, SODIUM BENZOATE, CITRIC ACID, TETRASODIUM EDTA, SODIUM CHLORIDE, LIMONENE, SALICYLIC ACID, GLYCERIN, METHYLPROPANEDIOL, PYRUS COMMUNIS (PEAR) FRUIT EXTRACT, POTASSIUM SORBATE, DENATONIUM BENZOATE, Cl 15510 (ORANGE 4), CI 19140(YELLOW 5).  ",
3660005811031,Gel désincrustant visage ,"AQUA, GLYCERIN, ALCOHOL, PEG-6 CARRYLCICAPRIC GLYCERIDES, BAMBUSA ARUNDINACEA STREM EXTRACT, METHYLPROPANEDIOL, PRUNUS ARMENIACA SEED POWDER, SODIUM LAURETH SULFATE, COCAMIDOPROPYL BETAINE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, HAMAMELIS VIRGINIANA FLOWER WATER, SODIUM COCOYL ISETHIONATE, PHENOXYETHANOL, PARFUM/FRAGRANCE, SODIUM HYDROXIDE, XANTHAN GUM, TETRASODIUM EDTAPALLINIA CUPANA SEED EXTRACT, MENTHOL, HYDROLYZED CORN STARCH, CITRIC ACID, SODIUM SULFITE, SODIUM BENZOATE, POTASSIUM SORBATE, DIMETHICONE",
3660005818306,Accord chic Secrets d'essences Eau de parfum,"Alcohol, parfum/fragrance, aqua/water/eau, ethylhexylmethoxycinnamate, linalool, limonene, butyl methoxydibenzoylmethane, ethylhexyl salicylate, geraniol, isoeugenol, eugenol, coumarin, citral, citronellol, BHT.",
3660005848488,Quelques notes d'amour,"Aqua/water/eau, methylpropanediol, glycerin, isopropyl palmitate, glyceryl stearate citrate, caprylic/capric triglyceride, stearyl alcohol, cetyl alcohol, centaurea cyanus flower extract, parfum/fragrance, dimethicone, _prunus amygdalus_ dulcis (sweet almond) oil, phenoxyethanol, carbomer, sodium hydroxide, tetrasodium EDTA, sodium benzoate, potassium sorbate, citric acid.",
3660005875927,Gel douche Fleurs de Tiaré de Polynésie - Les Jardins du Monde,"Aqua, Ammoniumlauril Sulfate, Decylglucoside, Aloe Barbadensis Leaf Juice, Parfum, Sodium Chloride, Cocamidopropyl Betaine, Citric Acid, Sodium Benzoate, Glyceryl Oleate, Tetrasodium EDTA, BHT, Salicylic Acid, Cocos Nucifera Oil, Methylpropanediol, Gardenia Tahitensis Flower Extract, Tocopherol, CI 14700, CI 19140, CI 42090",
3660005882741,Jardins du Monde Gel douche fraicheur Citron Vert du Mexique,AQUA • AMMONIUM LAURYL SULFATE • DECYL GLUCOSIDE • ALOE BARBADENSIS LEAF JUICE • PARFUM • SODIUM CHLORIDE • COCAMIDOPROPYL BETAINE • SODIUM BENZOATE • CITRIC ACID • LIMONENE • GLYCERYL OLEATE • TETRASODIUM EDTA • CITRAL • SALICYLIC ACID • METHYLPROPANEDIOL • CI 17200 • CI 19140 • CI 42090,http://en.openbeautyfacts.org/images/products/366/000/588/2741/front.6.400.jpg
3660297020425,Huile massage - sensuelle,"Helianthus Annuus (Sunflower), oil, coco caprylate caprylic, capric triglyceride, Argania Spinosa (Argan), kernel oil*, Prunus Armeniaca (Apricot) kernel oil*, Simmondsia chinensis (Jojoba) seed oil*, Prunus Amygdalus Dulcis (sweet almond) oil*, parfum (fragrance), benzyl alcohol, benzyl salicylate, benzyl benzoate, eugenol, geraniol, hexyl cinnamal, linalool",
3660749040018,C'simple,"Aqua, sodium laureth sulfate, sodium chloride, cocamidopropyl betaine, glycerin, lauryl betaine, laureth-2, parfum, methylchloroisothiazolinone, methylisothiazolinone.",
3660749040582,"Lotion cosmétique 3 en 1 mains, corps, cheveux","Aqua, sodium laureth sulphate, cocamidopropyl betaine, glycerin, lauryl betaine, sodium chloride, cocoglucoside, PEG-7 glyceryl cocoate, _prunus amygdalus_ dulcis oil, sodium laureth sulfate (and) glycol distearate (and) cocamide MEA (and) laureth 10, coco-glucoside glyceryl oleate, parfum, methylchloroisothiazolinone, methylisothiazolinone.",
